id,name,subject,teacher_id,code,description,created_at
8a5c8a4d-9e21-4daa-97cb-e1c509a11fc4,"Demo Psychology Section 680",Psychology,7653f27f-d10e-4cd4-aaab-bef12f65fdaf,DCL0680,"Synthetic class generated for school presentation data.",2024-04-22
df7d0fd7-efbe-4aa5-9408-c45d3fc2ec44,"Demo Accounting Section 681",Accounting,b9f6bb55-9d61-4f51-9bc3-0be891901933,DCL0681,"Synthetic class generated for school presentation data.",2024-04-24
7c938abb-2e45-4dcd-a089-0ec1c82f3b0e,"Demo Biology Section 682",Biology,3abd2c48-c877-4ab6-9ae2-fa1ef0aa68ba,DCL0682,"Synthetic class generated for school presentation data.",2024-04-26
fe08e82e-54b3-487d-9c12-f8256756f4fa,"Demo Business Section 683",Business,22fc3f4e-02e3-4dde-8b7f-8a188d3b0e52,DCL0683,"Synthetic class generated for school presentation data.",2024-04-28
a13dd27b-9d8e-4a69-aee1-63ea96e42bb4,"Demo Chemistry Section 684",Chemistry,7b9d88d2-e672-47a0-9500-88cee25125f4,DCL0684,"Synthetic class generated for school presentation data.",2024-04-30
daf24b56-bbe8-494b-9863-25f7b293cc3b,"Demo Civil Engineering Section 685","Civil Engineering",5d2cdd26-4547-415b-85dc-29b42d576507,DCL0685,"Synthetic class generated for school presentation data.",2024-05-02
28355550-12b1-41cf-892c-7d3269c10e63,"Demo Computer Science Section 686","Computer Science",569101b3-9551-48a3-a033-eee2e6a4b910,DCL0686,"Synthetic class generated for school presentation data.",2024-05-04
fca97656-81d4-4ded-813b-792d49b94705,"Demo Economics Section 687",Economics,c95d0988-b545-4fed-bd6b-7bdee448a47b,DCL0687,"Synthetic class generated for school presentation data.",2024-05-06
2537a0c7-115c-45df-8d72-591757780e9b,"Demo Engineering Section 688",Engineering,dec8614e-5f89-4751-af57-42f9d8566518,DCL0688,"Synthetic class generated for school presentation data.",2024-05-08
e45a4b4a-c8c9-4c6f-b941-96baa078d01c,"Demo History Section 689",History,1971694f-0b22-479a-8805-61eb39f96bc5,DCL0689,"Synthetic class generated for school presentation data.",2024-05-10
7e0d84f3-c34f-404f-afaa-1f1ce136cdd3,"Demo Information Technology Section 690","Information Technology",f3dc32d0-20cf-4770-8c48-ad66268e99f2,DCL0690,"Synthetic class generated for school presentation data.",2024-05-12
3bd436c4-c785-4fab-8b94-3e82215d0b30,"Demo Literature Section 691",Literature,f7008cfa-fa78-4ce2-8733-8a96b5d1005b,DCL0691,"Synthetic class generated for school presentation data.",2024-05-14
5965b25c-8384-4cf3-bedc-f6b6253f325a,"Demo Marketing Section 692",Marketing,8690727d-d8b8-4ab2-9e0b-31d6aa2657c6,DCL0692,"Synthetic class generated for school presentation data.",2024-05-16
5047964c-b5b0-41f9-94be-ea06a21ba413,"Demo Mathematics Section 693",Mathematics,369fd30b-4d8a-4531-be36-e9651e39a6d3,DCL0693,"Synthetic class generated for school presentation data.",2024-05-18
cdc5f305-d360-479a-b261-d9faa50430f1,"Demo Mechanical Engineering Section 694","Mechanical Engineering",7ddf9799-3bc6-47b5-afe8-bbf04f58fcef,DCL0694,"Synthetic class generated for school presentation data.",2024-05-20
21a7fa60-68dd-4de0-8cd6-a5e83e544c3c,"Demo Physics Section 695",Physics,a7b84cf7-5000-4128-9097-b046c3d7bb5d,DCL0695,"Synthetic class generated for school presentation data.",2024-05-22
01ce3c23-621d-4a98-ad1a-cec9622c3948,"Demo Political Science Section 696","Political Science",05929a13-479b-4448-9bc2-f59faf19a350,DCL0696,"Synthetic class generated for school presentation data.",2024-05-24
961478ef-4ccc-4053-b363-61b9f1cabf15,"Demo Psychology Section 697",Psychology,3114c192-a7b8-41a4-89bc-eefda21e82df,DCL0697,"Synthetic class generated for school presentation data.",2024-05-26
05990127-4e3b-43ca-9fb8-e5f38c245df1,"Demo Accounting Section 698",Accounting,b0fecb7c-6fe4-45bb-9c6e-ff5b04828bad,DCL0698,"Synthetic class generated for school presentation data.",2024-05-28
6a04263b-3e68-4880-97bc-6577aebf1a14,"Demo Biology Section 699",Biology,4ac27712-3309-4978-b27a-f9cdae1dd592,DCL0699,"Synthetic class generated for school presentation data.",2024-05-30
71910def-047a-4e1f-9841-40a3041647b9,"Demo Business Section 700",Business,495726c0-b09c-463d-8893-4e8db325ec56,DCL0700,"Synthetic class generated for school presentation data.",2024-06-01
